region,code,countryname,year,survname,ref_year,cpi_domain,cpi_domain_value,cpi2021_unadj,cpi2017_unadj,cpi2011_unadj,cpi2011,cpi2017,cpi2021,version,comparability,cur_adj,survey_coverage,cpi_replication,cpi_domain_var,comparable,cpi2005,cpi_data_level,ref_year_SM25,cpi2011_SM25,cpi2017_SM25,cpi2021_SM25,change_cpi2021,change_icp2021,change_cpi2017,change_icp2017,change_cpi2011,change_icp2011,cpi_id
EAP,CHN,China,2021,CNIHS,2021,Urban/Rural,0,,,,1.28869104385376,1.09287905693054,1,Updated in AM2023 Jul 13 2023,2,,,,,1,,0,2021,1.288691,1.0928791,1,0,0,0,0,0,0,CPI_v13_M_v01_A
EAP,CHN,China,2021,CNIHS,2021,Urban/Rural,1,,,,1.22962296009064,1.08446574211121,1,Updated in AM2023 Jul 13 2023,2,,,,,1,,1,2021,1.229623,1.0844657,1,0,0,0,0,0,0,CPI_v13_M_v01_A
EAP,CHN,China,2022,CNIHS,2022,Urban/Rural,0,,,,1.31446444988251,1.11473667621613,1.01999998092651,Updated in SM2025,2,,,,,1,,0,2022,1.3144644,1.1147367,1.02,0,0,0,0,0,0,CPI_v13_M_v01_A
EAP,CHN,China,2022,CNIHS,2022,Urban/Rural,1,,,,1.25421595573425,1.10615515708923,1.01999998092651,Updated in SM2025,2,,,,,1,,1,2022,1.254216,1.1061552,1.02,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,CIV,Côte dIvoire,1985,EPAM,1985.08,National,1,.2820538,.29845534,.31990386,.31990385920876,.298455335685409,.282053804460796,14-Dec-25,0,1,N,,,,,2,1985.08,.31990386,.29845534,.2820538,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,CIV,Côte dIvoire,1986,EPAM,1986.08,National,1,.30869213,.32664269,.3501169,.35011689624737,.326642685890365,.308692126555854,14-Dec-25,0,1,N,,,,,2,1986.08,.3501169,.32664269,.30869213,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,CIV,Côte dIvoire,1987,EPAM,1987.17,National,1,.33217005,.35148586,.37674542,.376745422887785,.351485855575563,.332170046655634,14-Dec-25,0,1,N,,,,,2,1987.17,.37674542,.35148586,.33217005,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,CIV,Côte dIvoire,1988,EPAM,1988.33,National,1,.35227137,.37275608,.39954424,.399544236261245,.372756081934929,.352271373551412,14-Dec-25,0,1,N,,,,,2,1988.33,.39954424,.37275608,.35227137,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,CIV,Côte dIvoire,1992,EP,1992.57,National,1,.37754633,.39950079,.42821096,.428210956911539,.399500791285559,.37754633472515,14-Dec-25,1,1,N,,,,,2,1992.57,.42821096,.39950079,.37754633,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,CIV,Côte dIvoire,1995,ENV,1995,National,1,.5490658,.58099418,.62274739,.622747386514939,.580994179780242,.549065803766792,14-Dec-25,1,1,N,,,,,2,1995,.62274739,.58099418,.5490658,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,CIV,Côte dIvoire,1998,ENV,1998,National,1,.61230308,.64790873,.69447076,.694470755503403,.64790872786005,.612303081185007,14-Dec-25,1,1,N,,,,,2,1998,.69447076,.64790873,.61230308,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,CIV,Côte dIvoire,2002,ENV,2002,National,1,.68008583,.71963307,.77134957,.771349572975452,.719633068205518,.680085830052342,14-Dec-25,2,1,N,,,,,2,2002,.77134957,.71963307,.68008583,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,CIV,Côte dIvoire,2008,ENV,2008,National,1,.82183801,.86962819,.93212411,.932124109788298,.869628190092532,.821838011100253,14-Dec-25,2,1,N,,,,,2,2008,.93212411,.86962819,.82183801,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,CIV,Côte dIvoire,2015,ENV,2015,National,1,.93186845,.98605694,1.05692,1.05692002586269,.986056941894008,.931868452736727,14-Dec-25,2,1,N,,,,,2,2015,1.05692,.98605694,.93186845,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,CIV,Côte dIvoire,2018,EHCVM,2018.5,National,1,.94757926,1.0026813,1.0747391,1.07473913447055,1.00268133665538,.947579258437473,14-Dec-25,3,1,N,,,,,2,2018.5,1.0747391,1.0026813,.94757926,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,CIV,Côte dIvoire,2021,EHCVM,2021.75,National,1,1.0135214,1.072458,1.1495303,1.14953032304667,1.07245801689928,1.01352138033064,14-Dec-25,3,1,N,,,,,2,2021.75,1.1495303,1.072458,1.0135214,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,CMR,Cameroon,1996,ECAM-I,1996,National,1,.56008198,.60758687,.67631165,.676311646044858,.607586866581475,.560081983669432,14-Dec-25,0,1,N,,,,,2,1996,.67631165,.60758687,.56008198,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,CMR,Cameroon,2001,ECAM-II,2001,National,1,.65199782,.7072988,.7873021,.787302097637564,.707298798348508,.651997822558128,14-Dec-25,1,1,N,,,,,2,2001,.7873021,.7072988,.65199782,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,CMR,Cameroon,2007,ECAM-III,2007,National,1,.731834,.7939065,.88370609,.883706088236201,.793906501936524,.731834002526191,14-Dec-25,1,1,N,,,,,2,2007,.88370609,.7939065,.731834,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,CMR,Cameroon,2014,ECAM-IV,2014,National,1,.88434319,.95935118,1.0678644,1.06786438285176,.959351177974286,.884343194938681,14-Dec-25,1,1,N,,,,,2,2014,1.0678644,.95935118,.88434319,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,CMR,Cameroon,2021,ECAM-V,2021.67,National,1,1.0071932,1.092621,1.2162085,1.21620848616254,1.09262099438738,1.00719315639336,14-Dec-25,2,1,N,,,,,2,2021.67,1.2162085,1.092621,1.0071932,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,COD,"Congo, Dem. Rep.",2004,E123,2004.89,National,1,.19449782,.3194999,.49806205,.498062053028154,.319499904032597,.194497822360503,14-Dec-25,0,1,N,,,,,2,2004.89,.49806205,.3194999,.19449782,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,COD,"Congo, Dem. Rep.",2012,E123,2012.4,National,1,.42532502,.69867776,1.0891549,1.08915488337696,.698677762338787,.425325020732208,14-Dec-25,0,1,N,,,,,2,2012.4,1.0891549,.69867776,.42532502,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,COD,"Congo, Dem. Rep.",2020,EGI-ODD,2020,National,1,.91752252,1.5072064,2.3495541,2.34955408052971,1.50720637857188,.917522524357884,14-Dec-25,1,1,N,,,,,2,2020,2.3495541,1.5072064,.91752252,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,COG,"Congo, Rep.",2005,ECOM,2005,National,1,.64339114,.68872421,.81662553,.816625534297813,.688724211607251,.643391143944571,14-Dec-25,0,1,N,,,,,2,2005,.81662553,.68872421,.64339114,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,COG,"Congo, Rep.",2011,ECOM,2011.67,National,1,.81431283,.87168897,1.0335682,1.03356823406021,.871688965441802,.8143128282519,14-Dec-25,0,1,N,,,,,2,2011.67,1.0335682,.87168897,.81431283,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,COL,Colombia,1980,ENH,1980,National,1,.00751509,.00852271,.01086839,.0108683888345212,.00852271018006806,.00751508766624541,14-Dec-25,0,1,U,,,,,2,1980,.01086839,.00852271,.00751509,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,COL,Colombia,1988,ENH,1988,National,1,.03866048,.04384407,.05591114,.0559111374814042,.0438440718166432,.0386604772878246,14-Dec-25,1,1,U,,,,,2,1988,.05591114,.04384407,.03866048,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,COL,Colombia,1989,ENH,1989,National,1,.05233836,.05935589,.07569222,.0756922239490131,.0593558895825673,.0523383647098761,14-Dec-25,1,1,U,,,,,2,1989,.07569222,.05935589,.05233836,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,COL,Colombia,1991,ENH,1991,National,1,.08793615,.09972663,.12717407,.127174070375306,.0997266256048578,.087936151557996,14-Dec-25,1,1,U,,,,,2,1991,.12717407,.09972663,.08793615,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,COL,Colombia,1992,ENH,1992,National,1,.11051344,.12533108,.15982556,.159825556724135,.125331078972925,.110513443011286,14-Dec-25,1,1,N,,,,,2,1992,.15982556,.12533108,.11051344,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,COL,Colombia,1996,ENH,1996,National,1,.24193663,.27437548,.34989098,.349890977822904,.274375479568183,.241936630350905,14-Dec-25,1,1,N,,,,,2,1996,.34989098,.27437548,.24193663,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,COL,Colombia,1999,ENH,1999,National,1,.36367469,.41243617,.52594968,.525949681484685,.412436173644736,.363674692226393,14-Dec-25,1,1,N,,,,,2,1999,.52594968,.41243617,.36367469,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,COL,Colombia,2000,ENH,2000,National,1,.39580887,.4488789,.57242243,.572422427002241,.44887890194133,.395808871631738,14-Dec-25,1,1,N,,,,,2,2000,.57242243,.4488789,.39580887,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,COL,Colombia,2001,ECH,2001,National,1,.42653202,.48372141,.61685453,.616854533530805,.483721413779888,.426532024883075,14-Dec-25,2,1,N,,,,,2,2001,.61685453,.48372141,.42653202,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,COL,Colombia,2002,ECH,2002,National,1,.4566779,.51790925,.66045178,.660451778833132,.517909248979606,.456677902569483,14-Dec-25,3,1,N,,,,,2,2002,.66045178,.51790925,.4566779,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,COL,Colombia,2003,ECH,2003,National,1,.4847071,.5496966,.70098787,.700987866305926,.549696603170245,.484707103184485,14-Dec-25,3,1,N,,,,,2,2003,.70098787,.5496966,.4847071,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,COL,Colombia,2004,ECH,2004,National,1,.51292882,.58170229,.74180237,.741802373751495,.581702287121848,.512928820881392,14-Dec-25,3,1,N,,,,,2,2004,.74180237,.58170229,.51292882,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,COL,Colombia,2005,ECH,2005,National,1,.539098,.61138023,.77964849,.779648485726001,.611380231913132,.53909800323633,14-Dec-25,3,1,N,,,,,2,2005,.77964849,.61138023,.539098,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,COL,Colombia,2008,GEIH,2008,National,1,.63857934,.72420003,.92351932,.923519315485264,.724200025543392,.638579344465318,14-Dec-25,4,1,N,,,,,2,2008,.92351932,.72420003,.63857934,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,COL,Colombia,2009,GEIH,2009,National,1,.65371643,.74136668,.9454107,.945410700494899,.741366684992012,.653716425037959,14-Dec-25,4,1,N,,,,,2,2009,.9454107,.74136668,.65371643,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,COL,Colombia,2010,GEIH,2010,National,1,.67064947,.76057012,.96989943,.969899431541709,.760570116205908,.67064947403482,14-Dec-25,4,1,N,,,,,2,2010,.96989943,.76057012,.67064947,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,COL,Colombia,2011,GEIH,2011,National,1,.69720351,.79068451,1.0083021,1.00830211766704,.790684512089753,.697203506766379,14-Dec-25,4,1,N,,,,,2,2011,1.0083021,.79068451,.69720351,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,COL,Colombia,2012,GEIH,2012,National,1,.71657385,.81265203,1.0363157,1.03631568543838,.812652029341844,.716573849588233,14-Dec-25,4,1,N,,,,,2,2012,1.0363157,.81265203,.71657385,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,COL,Colombia,2013,GEIH,2013,National,1,.72914526,.82690901,1.0544966,1.05449657610919,.82690901484007,.729145260983417,14-Dec-25,4,1,N,,,,,2,2013,1.0544966,.82690901,.72914526,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,COL,Colombia,2014,GEIH,2014,National,1,.75582758,.85716889,1.0930848,1.09308478695146,.857168894421434,.755827577173848,14-Dec-25,4,1,N,,,,,2,2014,1.0930848,.85716889,.75582758,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,COL,Colombia,2015,GEIH,2015,National,1,.8041251,.91194215,1.1629331,1.16293311521418,.911942151746805,.804125104822816,14-Dec-25,4,1,N,,,,,2,2015,1.1629331,.91194215,.8041251,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,COL,Colombia,2016,GEIH,2016,National,1,.85210192,.9663517,1.2323176,1.23231763168455,.966351699828378,.852101923824603,14-Dec-25,4,1,N,,,,,2,2016,1.2323176,.9663517,.85210192,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,COL,Colombia,2017,GEIH,2017,National,1,.88718653,1.0061404,1.2830573,1.28305731279439,1.00614044895324,.88718653089043,14-Dec-25,4,1,N,,,,,2,2017,1.2830573,1.0061404,.88718653,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,COL,Colombia,2018,GEIH,2018,National,1,.91617795,1.039019,1.324985,1.32498496854161,1.03901903508997,.916177949340577,14-Dec-25,4,1,N,,,,,2,2018,1.324985,1.039019,.91617795,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,COL,Colombia,2019,GEIH,2019,National,1,.95142126,1.0789878,1.3759542,1.37595416339512,1.07898776297244,.951421256645285,14-Dec-25,4,1,N,,,,,2,2019,1.3759542,1.0789878,.95142126,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,COL,Colombia,2020,GEIH,2020,National,1,.96559217,1.0950587,1.3964483,1.39644826554378,1.09505870924361,.96559216795819,14-Dec-25,4,1,N,,,,,2,2020,1.3964483,1.0950587,.96559217,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,COL,Colombia,2021,GEIH,2021,National,1,1.0163716,1.1526467,1.469886,1.46988601864882,1.15264670094313,1.01637164971941,14-Dec-25,5,1,N,,,,,2,2021,1.469886,1.1526467,1.0163716,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,COL,Colombia,2022,GEIH,2022,National,1,1.143738,1.2970903,1.6540844,1.65408441992036,1.29709033592635,1.14373801051256,14-Dec-25,5,1,N,,,,,2,2022,1.6540844,1.2970903,1.143738,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,COL,Colombia,2023,GEIH,2023,National,1,1.2598125,1.4287281,1.8219524,1.82195239338549,1.42872807065795,1.25981248632984,14-Dec-25,5,1,N,,,,,2,2023,1.8219524,1.4287281,1.2598125,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,COM,Comoros,2004,EIM,2004,National,1,.73105681,.77707419,.80517933,.80517932727942,.777074194930349,.731056814624602,14-Dec-25,0,1,N,,,,,2,2004,.80517933,.77707419,.73105681,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,COM,Comoros,2013,EESIC,2014,National,1,.92374623,.98189271,1.0174057,1.0174056982046,.9818927126721,.923746231070658,14-Dec-25,1,1,N,,,,,2,2014,1.0174057,.98189271,.92374623,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,CPV,Cabo Verde,2001,IDRF,2001.77,National,1,.73190786,.76788662,.79332861,.793328610932946,.767886620659314,.731907864782469,14-Dec-25,0,1,N,,,,,2,2001.77,.79332861,.76788662,.73190786,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,CPV,Cabo Verde,2007,QUIBB,2007.33,National,1,.82018564,.86050391,.88901454,.889014541901721,.860503910851137,.82018564080106,14-Dec-25,1,1,N,,,,,2,2007.33,.88901454,.86050391,.82018564,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,CPV,Cabo Verde,2015,IDRF,2015,National,1,.95923154,1.006385,1.039729,1.0397289945866,1.0063849621101,.959231544019808,14-Dec-25,2,1,N,,,,,2,2015,1.039729,1.006385,.95923154,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,1981,ENH,1981,National,1,.00911078,.00974263,.01146865,.0114686492407669,.00974262831515514,.00911078216755308,14-Dec-25,0,1,N,,,,,2,1981,.01146865,.00974263,.00911078,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,1986,ENH,1986,National,1,.03309134,.03538628,.04165537,.0416553714239531,.0353862771973809,.033091343817816,14-Dec-25,0,1,N,,,,,2,1986,.04165537,.03538628,.03309134,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,1989,EHPM,1989,National,1,.05443288,.05820788,.06852009,.0685200930865003,.0582078835133128,.0544328829930995,14-Dec-25,1,1,N,,,,,2,1989,.06852009,.05820788,.05443288,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,1990,EHPM,1990,National,1,.06541548,.06995214,.08234499,.0823449878324571,.0699521446009412,.0654154845074988,14-Dec-25,1,1,N,,,,,2,1990,.08234499,.06995214,.06541548,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,1991,EHPM,1991,National,1,.08482828,.09071125,.10678181,.10678181003879,.0907112480456211,.0848282818923662,14-Dec-25,1,1,N,,,,,2,1991,.10678181,.09071125,.08482828,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,1992,EHPM,1992,National,1,.10271657,.10984011,.12929958,.129299575325299,.109840110832229,.102716565867102,14-Dec-25,1,1,N,,,,,2,1992,.12929958,.10984011,.10271657,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,1993,EHPM,1993,National,1,.11283379,.12065898,.14203513,.142035134884133,.120658980653985,.112833791225253,14-Dec-25,1,1,N,,,,,2,1993,.14203513,.12065898,.11283379,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,1994,EHPM,1994,National,1,.12618813,.13493947,.15884558,.158845575045449,.13493946537957,.126188132720503,14-Dec-25,1,1,N,,,,,2,1994,.15884558,.13493947,.12618813,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,1995,EHPM,1995,National,1,.15551027,.16629513,.19575627,.19575626723064,.166295133101723,.155510267271232,14-Dec-25,1,1,N,,,,,2,1995,.19575627,.16629513,.15551027,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,1996,EHPM,1996,National,1,.18456512,.19736498,.2323305,.232330501384433,.197364979409799,.1845651170033,14-Dec-25,1,1,N,,,,,2,1996,.2323305,.19736498,.18456512,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,1997,EHPM,1997,National,1,.20907612,.22357586,.26318495,.263184949004464,.223575861678553,.209076124818156,14-Dec-25,1,1,N,,,,,2,1997,.26318495,.22357586,.20907612,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,1998,EHPM,1998,National,1,.23352774,.24972323,.29396463,.293964628173072,.249723228077512,.233527736006643,14-Dec-25,1,1,N,,,,,2,1998,.29396463,.24972323,.23352774,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,1999,EHPM,1999,National,1,.25469273,.27235605,.32060712,.320607119696347,.272356049681147,.25469273386939,14-Dec-25,1,1,N,,,,,2,1999,.32060712,.27235605,.25469273,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,2000,EHPM,2000,National,1,.28442075,.30414574,.35802873,.358028729632919,.304145742513566,.284420745366972,14-Dec-25,1,1,N,,,,,2,2000,.35802873,.30414574,.28442075,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,2001,EHPM,2001,National,1,.31650482,.3384549,.39841615,.398416154809219,.338454898181189,.316504823043849,14-Dec-25,2,1,N,,,,,2,2001,.39841615,.3384549,.31650482,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,2002,EHPM,2002,National,1,.34489641,.36881548,.43415547,.434155474588803,.36881548394322,.344896410448133,14-Dec-25,2,1,N,,,,,2,2002,.43415547,.36881548,.34489641,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,2003,EHPM,2003,National,1,.37761405,.40380214,.47534043,.475340429913601,.403802142221989,.37761405213961,14-Dec-25,2,1,N,,,,,2,2003,.47534043,.40380214,.37761405,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,2004,EHPM,2004,National,1,.42457698,.45402202,.53445735,.534457352171043,.45402202327327,.42457698472187,14-Dec-25,2,1,N,,,,,2,2004,.53445735,.45402202,.42457698,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,2005,EHPM,2005,National,1,.48294407,.51643695,.60792982,.607929817101457,.5164369513252,.482944069566939,14-Dec-25,2,1,N,,,,,2,2005,.60792982,.51643695,.48294407,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,2006,EHPM,2006,National,1,.54102407,.57854489,.6810409,.68104090118333,.578544886006453,.541024070717891,14-Dec-25,2,1,N,,,,,2,2006,.6810409,.57854489,.54102407,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,2007,EHPM,2007,National,1,.58838298,.62918821,.74065628,.740656279783584,.629188206189701,.588382980809277,14-Dec-25,2,1,N,,,,,2,2007,.74065628,.62918821,.58838298,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,2008,EHPM,2008,National,1,.67175605,.71834332,.84560626,.845606262762542,.718343315425344,.671756045355607,14-Dec-25,2,1,N,,,,,2,2008,.84560626,.71834332,.67175605,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,2009,EHPM,2009,National,1,.71812501,.76792804,.9039755,.903975500505767,.767928037778675,.71812501167418,14-Dec-25,2,1,N,,,,,2,2009,.9039755,.76792804,.71812501,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,2010,ENAHO,2010,National,1,.75893049,.81156344,.95534143,.955341426632489,.811563440327868,.75893049398954,14-Dec-25,3,1,N,,,,,2,2010,.95534143,.81156344,.75893049,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,2011,ENAHO,2011,National,1,.79834016,.85370622,1.0049503,1.0049502941508,.853706219936882,.798340155585237,14-Dec-25,3,1,N,,,,,2,2011,1.0049503,.85370622,.79834016,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,2012,ENAHO,2012,National,1,.82986986,.88742256,1.0446399,1.04463988044717,.887422560819753,.829869864749341,14-Dec-25,3,1,N,,,,,2,2012,1.0446399,.88742256,.82986986,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,2013,ENAHO,2013,National,1,.87811972,.93901862,1.1053768,1.10537678581875,.939018619049926,.878119724236257,14-Dec-25,3,1,N,,,,,2,2013,1.1053768,.93901862,.87811972,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,2014,ENAHO,2014,National,1,.92365714,.98771412,1.1626993,1.16269926524207,.987714119226122,.923657137785662,14-Dec-25,3,1,N,,,,,2,2014,1.1626993,.98771412,.92365714,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,2015,ENAHO,2015,National,1,.92068731,.98453833,1.1589608,1.15896084267099,.984538325736375,.920687306467228,14-Dec-25,3,1,N,,,,,2,2015,1.1589608,.98453833,.92068731,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,2016,ENAHO,2016,National,1,.92506286,.98921733,1.1644688,1.16446878525905,.989217328144606,.925062857943059,14-Dec-25,3,1,N,,,,,2,2016,1.1644688,.98921733,.92506286,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,2017,ENAHO,2017,National,1,.93582355,1.0007243,1.1780143,1.17801433637495,1.00072428655581,.935823546753537,14-Dec-25,3,1,N,,,,,2,2017,1.1780143,1.0007243,.93582355,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,2018,ENAHO,2018,National,1,.95532544,1.0215787,1.2025633,1.20256331125842,1.02157866380518,.955325439077961,14-Dec-25,3,1,N,,,,,2,2018,1.2025633,1.0215787,.95532544,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,2019,ENAHO,2019,National,1,.98293497,1.051103,1.2373182,1.23731817976095,1.05110295728158,.982934970901721,14-Dec-25,3,1,N,,,,,2,2019,1.2373182,1.051103,.98293497,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,2020,ENAHO,2020,National,1,.98131146,1.0493669,1.2352745,1.23527450875542,1.04936685684051,.981311463114306,14-Dec-25,3,1,N,,,,,2,2020,1.2352745,1.0493669,.98131146,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,2021,ENAHO,2021,National,1,.99543796,1.064473,1.2530569,1.25305693878522,1.06447304787343,.995437960752352,14-Dec-25,3,1,N,,,,,2,2021,1.2530569,1.064473,.99543796,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,2022,ENAHO,2022,National,1,1.1097141,1.1866744,1.3969077,1.39690770102928,1.1866744056771,1.10971410015885,14-Dec-25,3,1,N,,,,,2,2022,1.3969077,1.1866744,1.1097141,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,2023,ENAHO,2023,National,1,1.084356,1.1595577,1.364987,1.36498695497672,1.15955770188716,1.08435601676077,14-Dec-25,3,1,N,,,,,2,2023,1.364987,1.1595577,1.084356,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,CRI,Costa Rica,2024,ENAHO,2024,National,1,1.0847012,1.1599268,1.3654215,1.3654214598635,1.15992681419709,1.08470119074692,14-Dec-25,3,1,N,,,,,2,2024,1.3654215,1.1599268,1.0847012,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,CYP,Cyprus,2004,EU-SILC,2004,National,1,.8294637,.85859266,.83796466,.490438926491586,.502511962769499,.485463539776763,14-Dec-25,0,1.7086014,N,,,,,2,2004,.49043893,.50251196,.48546354,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,CYP,Cyprus,2005,EU-SILC,2005,National,1,.85069934,.88057405,.85941793,.502994968278642,.515377094108411,.497892203494657,14-Dec-25,0,1.7086014,N,,,,,2,2005,.50299497,.51537709,.4978922,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,CYP,Cyprus,2006,EU-SILC,2006,National,1,.87030524,.90086846,.87922477,.514587395397594,.527254889671009,.509367028186957,14-Dec-25,0,1.7086014,N,,,,,2,2006,.5145874,.52725489,.50936703,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,CYP,Cyprus,2007,EU-SILC,2007,National,1,.89095456,.92224295,.90008572,.526796769350486,.539764819323503,.521452540933733,14-Dec-25,0,1.7086014,N,,,,,2,2007,.52679677,.53976482,.52145254,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,CYP,Cyprus,2008,EU-SILC,2008,National,1,.93255335,.96530259,.94211084,.942110839906325,.965302592709004,.93255334863969,14-Dec-25,0,1,N,,,,,2,2008,.94211084,.96530259,.93255335,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,CYP,Cyprus,2009,EU-SILC,2009,National,1,.93559602,.96845212,.9451847,.945184699322776,.968452120703626,.935596024480618,14-Dec-25,0,1,N,,,,,2,2009,.9451847,.96845212,.93559602,0,0,0,0,0,0,CPI_v13_M_v01_A
